id1,id2,Length,Loading,Cost,Geom
19481.0,15923.0,417516.964,-0.004,4175169.6433916437,"MULTILINESTRING ((1102945.62467768 310040.5734875053, 1102935.893779605 310095.4795372817), (1102935.893779605 310095.4795372817, 1102974.133545512 310135.2984504291), (1102974.133545512 310135.2984504291, 1103000.056332358 310157.3067475356), (1103000.056332358 310157.3067475356, 1103025.871775399 310171.271147982), (1103025.871775399 310171.271147982, 1103027.458055275 310195.5794860524), (1103027.458055275 310195.5794860524, 1103013.901435673 310236.8658992597), (1103013.901435673 310236.8658992597, 1102996.88882681 310249.5442196948), (1102996.88882681 310249.5442196948, 1102999.217884888 310263.5889243158), (1102999.217884888 310263.5889243158, 1102990.388006476 310273.0620687138), (1102990.388006476 310273.0620687138, 1102975.06248327 310322.1865895932), (1102975.06248327 310322.1865895932, 1102962.421548988 310332.3368455361), (1102962.421548988 310332.3368455361, 1102950.537771617 310345.0463703003), (1102950.537771617 310345.0463703003, 1102944.479337864 310358.1906308007), (1102944.479337864 310358.1906308007, 1102920.862925982 310372.1411197593))"
19341.0,19214.0,528715.667,0.001,5287156.665254184,"MULTILINESTRING ((1103161.907371362 309425.9463818844, 1103057.858835571 309441.8937694271), (1103161.907371362 309425.9463818844, 1103285.271784625 309462.7935507686), (1103285.271784625 309462.7935507686, 1103357.259890334 309519.718068664), (1103357.259890334 309519.718068664, 1103394.429563641 309596.5803387309), (1103394.429563641 309596.5803387309, 1103414.109723235 309659.3004655066), (1103414.109723235 309659.3004655066, 1103403.604025394 309710.038214302))"
19729.0,16757.0,53329.216,-0.002,533292.161892646,"MULTILINESTRING ((1102062.894543449 311318.4055896933, 1102048.517724414 311267.0508199655))"
16757.0,16702.0,399982.451,0.027,3999824.50639317,"MULTILINESTRING ((1102161.366487314 311312.3566782204, 1102187.617173499 311299.7936701954), (1102161.366487314 311312.3566782204, 1102129.161842235 311307.2657461247), (1102187.617173499 311299.7936701954, 1102212.078759894 311281.5547547211), (1102212.078759894 311281.5547547211, 1102240.880432028 311273.8335923507), (1102240.880432028 311273.8335923507, 1102271.697712549 311271.3799043649), (1102271.697712549 311271.3799043649, 1102301.473121528 311269.6100693464), (1102301.473121528 311269.6100693464, 1102333.788860149 311264.8832578127), (1102333.788860149 311264.8832578127, 1102373.233666038 311254.4474127172), (1102373.233666038 311254.4474127172, 1102403.558468789 311249.2367499133), (1102403.558468789 311249.2367499133, 1102437.35643436 311245.7452685285), (1102062.894543449 311318.4055896933, 1102093.040694739 311303.2455306896), (1102093.040694739 311303.2455306896, 1102129.161842235 311307.2657461247))"
16702.0,16714.0,653530.547,0.026,6535305.470993078,"MULTILINESTRING ((1102437.35643436 311245.7452685285, 1102471.078732032 311246.46926805), (1102471.078732032 311246.46926805, 1102501.589651896 311245.5311464509), (1102501.589651896 311245.5311464509, 1102532.876835649 311246.709197972), (1102532.876835649 311246.709197972, 1102563.309841523 311254.5095069199), (1102563.309841523 311254.5095069199, 1102594.375779327 311259.0089650214), (1102594.375779327 311259.0089650214, 1102609.937113477 311232.9392126582), (1102609.937113477 311232.9392126582, 1102621.732641835 311191.5707507467), (1102621.732641835 311191.5707507467, 1102642.855856576 311106.2351478254), (1102642.855856576 311106.2351478254, 1102648.887348879 311064.7654855923), (1102648.887348879 311064.7654855923, 1102655.484392924 310887.0607988649), (1102655.484392924 310887.0607988649, 1102654.215831254 310837.6747148403), (1102654.215831254 310837.6747148403, 1102649.699380048 310778.3249647316))"
16714.0,15918.0,501388.66,0.026,5013886.59711276,"MULTILINESTRING ((1102649.699380048 310778.3249647316, 1102651.037576387 310713.6324815589), (1102651.037576387 310713.6324815589, 1102651.908089961 310656.9693282682), (1102651.908089961 310656.9693282682, 1102646.444631988 310606.0748064102), (1102646.444631988 310606.0748064102, 1102644.241452107 310566.5027531349), (1102644.241452107 310566.5027531349, 1102646.181196737 310535.5862835445), (1102646.181196737 310535.5862835445, 1102651.423153125 310502.8889354517), (1102651.423153125 310502.8889354517, 1102658.338870768 310464.4013839506), (1102658.338870768 310464.4013839506, 1102673.601803409 310399.6150693796), (1102673.601803409 310399.6150693796, 1102693.672417434 310335.3162797648), (1102693.672417434 310335.3162797648, 1102707.52965434 310285.1159878676))"
19729.0,19651.0,775240.471,0.001,7752404.71037875,"MULTILINESTRING ((1101953.915080349 310871.5402669165, 1101825.133013332 310936.1180212782), (1101953.915080349 310871.5402669165, 1101970.124038647 310880.5424523508), (1101825.133013332 310936.1180212782, 1101712.740760223 310989.3888413347), (1101712.740760223 310989.3888413347, 1101771.491134961 311153.1198263918), (1101771.491134961 311153.1198263918, 1101820.203652764 311154.4512399962), (1101820.203652764 311154.4512399962, 1101918.607017164 311174.673542747), (1101918.607017164 311174.673542747, 1101936.644542548 311185.5872233096), (1101936.644542548 311185.5872233096, 1102040.037897661 311242.4264653595), (1102040.037897661 311242.4264653595, 1102048.517724414 311267.0508199655))"
19858.0,19048.0,608101.529,-0.002,6081015.286036627,"MULTILINESTRING ((1100850.665869914 312033.0044459336, 1100781.647667249 311995.9808361328), (1100781.647667249 311995.9808361328, 1100714.939713166 311965.2497381037), (1100714.939713166 311965.2497381037, 1100638.08366188 311925.3981820791), (1100638.08366188 311925.3981820791, 1100611.435915577 311910.7105622324), (1100611.435915577 311910.7105622324, 1100583.264145265 311899.7942197307), (1100583.264145265 311899.7942197307, 1100526.466894004 311876.9264924471), (1100526.466894004 311876.9264924471, 1100528.931227459 311857.2635556691), (1100612.824715289 311723.9996633477, 1100645.4836956 311759.9872401449), (1100645.4836956 311759.9872401449, 1100619.63320305 311779.0316910102), (1100619.63320305 311779.0316910102, 1100630.373281139 311798.3130341098), (1100630.373281139 311798.3130341098, 1100599.862297182 311804.5620847159), (1100599.862297182 311804.5620847159, 1100559.556910906 311853.3151700891), (1100559.556910906 311853.3151700891, 1100528.931227459 311857.2635556691))"
19048.0,19863.0,377383.055,0.001,3773830.549339041,"MULTILINESTRING ((1100850.665869914 312033.0044459336, 1100839.753061958 312002.5325686209), (1100857.738694271 311743.3910223496, 1100916.74057032 311793.4414692667), (1100916.74057032 311793.4414692667, 1100905.633666473 311844.8188501543), (1100905.633666473 311844.8188501543, 1100902.562032086 311912.7759934348), (1100902.562032086 311912.7759934348, 1100859.519834578 311933.8783799332), (1100859.519834578 311933.8783799332, 1100814.071419269 311972.8734914919), (1100814.071419269 311972.8734914919, 1100839.753061958 312002.5325686209))"
19858.0,19695.0,802758.934,0.002,8027589.343286513,"MULTILINESTRING ((1100585.318078807 311476.1482909038, 1100626.689706289 311485.8691625983), (1100585.318078807 311476.1482909038, 1100583.561780466 311449.2080292138), (1100583.561780466 311449.2080292138, 1100588.899516978 311418.0011034412), (1100588.899516978 311418.0011034412, 1100578.148721579 311393.4854037813), (1100578.148721579 311393.4854037813, 1100566.920451331 311366.9945921661), (1100566.920451331 311366.9945921661, 1100577.415071756 311337.616905211), (1100577.415071756 311337.616905211, 1100564.947792353 311309.9198780676), (1100564.947792353 311309.9198780676, 1100561.887385047 311269.5261507689), (1100561.887385047 311269.5261507689, 1100572.115473678 311243.1438149383), (1100572.115473678 311243.1438149383, 1100575.316482113 311214.6351103602), (1100575.316482113 311214.6351103602, 1100588.531197138 311187.9129247323), (1100588.531197138 311187.9129247323, 1100596.581520652 311156.9232451536), (1100596.581520652 311156.9232451536, 1100579.730567922 311134.1941166624), (1100579.730567922 311134.1941166624, 1100600.067164671 311126.7333912356), (1100626.689706289 311485.8691625983, 1100657.31852369 311475.4296543703), (1100657.31852369 311475.4296543703, 1100692.783360417 311475.5099192798), (1100692.783360417 311475.5099192798, 1100680.326791729 311483.2404434868), (1100680.326791729 311483.2404434868, 1100700.489587769 311515.2993380498), (1100700.489587769 311515.2993380498, 1100697.319628612 311537.9644804329), (1100697.319628612 311537.9644804329, 1100678.593740792 311560.599857208), (1100678.593740792 311560.599857208, 1100660.222655518 311573.5757700922), (1100660.222655518 311573.5757700922, 1100639.06684964 311656.6420960661), (1100639.06684964 311656.6420960661, 1100612.824715289 311723.9996633477))"
19224.0,19257.0,102121.797,-0.001,1021217.9663080102,"MULTILINESTRING ((1101521.836107725 309451.4240720702, 1101506.816844256 309455.8153695579), (1101489.311610664 309453.9152078576, 1101489.338025109 309522.7808786841), (1101489.311610664 309453.9152078576, 1101506.816844256 309455.8153695579))"
19481.0,19291.0,528581.047,0.001,5285810.469121784,"MULTILINESTRING ((1102758.52948503 309590.9710906286, 1102865.005823278 309684.0421447243), (1102865.005823278 309684.0421447243, 1102889.580634192 309707.5909530703), (1102889.580634192 309707.5909530703, 1102869.190210901 309896.73334654), (1102869.190210901 309896.73334654, 1102945.62467768 310040.5734875053))"
19868.0,16828.0,436115.684,-0.001,4361156.837818162,"MULTILINESTRING ((1102774.314586561 312003.4701746485, 1102796.762374973 312025.9659884597), (1102774.314586561 312003.4701746485, 1102733.305340562 311929.6898972706), (1102529.002382451 311779.7271798325, 1102618.030246824 311853.6313696105), (1102708.394566717 311839.1306127087, 1102726.793701403 311906.6593877251), (1102708.394566717 311839.1306127087, 1102636.197549596 311866.8710327235), (1102618.030246824 311853.6313696105, 1102636.197549596 311866.8710327235), (1102726.793701403 311906.6593877251, 1102718.36634861 311920.7517199485), (1102718.36634861 311920.7517199485, 1102733.305340562 311929.6898972706))"
16828.0,16837.0,386363.816,-0.002,3863638.15855645,"MULTILINESTRING ((1102796.762374973 312025.9659884597, 1102817.207254374 312052.5566789533), (1102817.207254374 312052.5566789533, 1102843.599488007 312076.0294453807), (1102843.599488007 312076.0294453807, 1102875.802451083 312097.5935057577), (1102875.802451083 312097.5935057577, 1102909.790188526 312113.6750483608), (1102909.790188526 312113.6750483608, 1102938.361823179 312135.3432561643), (1102938.361823179 312135.3432561643, 1102975.208307783 312228.868497242), (1102975.208307783 312228.868497242, 1102970.461942556 312259.4462848946), (1102970.461942556 312259.4462848946, 1102987.137272367 312287.6668543091), (1102987.137272367 312287.6668543091, 1102984.777422124 312320.191511764))"
20125.0,20172.0,144654.716,0.008,1446547.15883795,"MULTILINESTRING ((1101450.704300321 312668.8750703975, 1101384.071998439 312797.2694751563))"
20125.0,20075.0,269472.802,0.001,2694728.017225336,"MULTILINESTRING ((1101237.634832146 312526.9294862996, 1101260.906904143 312530.4083172479), (1101260.906904143 312530.4083172479, 1101345.880824933 312577.586239521), (1101345.880824933 312577.586239521, 1101375.151908868 312638.0018940806), (1101375.151908868 312638.0018940806, 1101450.704300321 312668.8750703975))"
20125.0,19037.0,368133.714,-0.009,3681337.1360953576,"MULTILINESTRING ((1101541.484312923 312445.6586530937, 1101524.294260876 312462.4175411625), (1101524.294260876 312462.4175411625, 1101498.790485526 312488.7139299796), (1101498.790485526 312488.7139299796, 1101530.514909254 312503.9504635481), (1101530.514909254 312503.9504635481, 1101539.182056253 312528.9409921017), (1101539.182056253 312528.9409921017, 1101526.075505201 312536.1781952133), (1101526.075505201 312536.1781952133, 1101542.160890512 312561.9976939533), (1101542.160890512 312561.9976939533, 1101569.664107741 312616.4576598374), (1101569.664107741 312616.4576598374, 1101457.924829635 312646.1718941689), (1101457.924829635 312646.1718941689, 1101450.704300321 312668.8750703975))"
19037.0,19038.0,48391.857,0.035,483918.57317193993,"MULTILINESTRING ((1101541.484312923 312445.6586530937, 1101499.458385169 312421.6671285274))"
19038.0,16680.0,601180.8,0.034,6011808.001895639,"MULTILINESTRING ((1100983.519625849 312118.8562239463, 1101045.641510976 312163.9074187301), (1101499.458385169 312421.6671285274, 1101443.549621026 312386.7693051402), (1101443.549621026 312386.7693051402, 1101393.846008724 312353.6592701427), (1101393.846008724 312353.6592701427, 1101354.9054904 312324.1822006747), (1101354.9054904 312324.1822006747, 1101315.312885391 312304.1480467471), (1101315.312885391 312304.1480467471, 1101115.477758501 312214.2060281788), (1101115.477758501 312214.2060281788, 1101082.870285468 312193.2366327264), (1101082.870285468 312193.2366327264, 1101045.641510976 312163.9074187301))"
16680.0,16746.0,1050235.147,0.03,10502351.46584124,"MULTILINESTRING ((1100983.519625849 312118.8562239463, 1101001.372844147 312090.824801259), (1101001.372844147 312090.824801259, 1101025.400525793 312057.0707232502), (1101025.400525793 312057.0707232502, 1101045.27361372 312025.2982122998), (1101045.27361372 312025.2982122998, 1101064.92164642 311995.6464713435), (1101064.92164642 311995.6464713435, 1101081.095581741 311968.5378366337), (1101081.095581741 311968.5378366337, 1101101.237404678 311937.3342103433), (1101101.237404678 311937.3342103433, 1101114.345395026 311903.4456811131), (1101114.345395026 311903.4456811131, 1101139.543575465 311879.6174169556), (1101139.543575465 311879.6174169556, 1101152.82555499 311848.5680826511), (1101152.82555499 311848.5680826511, 1101177.212499619 311818.0634285056), (1101177.212499619 311818.0634285056, 1101536.97786485 311506.8149281986), (1101536.97786485 311506.8149281986, 1101559.754866123 311482.4913044327), (1101559.754866123 311482.4913044327, 1101588.168642184 311465.5085573337), (1101588.168642184 311465.5085573337, 1101618.55840323 311462.3455663738), (1101618.55840323 311462.3455663738, 1101654.177134656 311461.6357574228), (1101654.177134656 311461.6357574228, 1101685.505319783 311465.9873497732), (1101685.505319783 311465.9873497732, 1101729.873885821 311465.2064198399))"
16746.0,16824.0,96909.944,0.002,969099.43822421,"MULTILINESTRING ((1101729.873885821 311465.2064198399, 1101753.307983156 311486.9150518082), (1101753.307983156 311486.9150518082, 1101764.435549007 311516.9424041242), (1101764.435549007 311516.9424041242, 1101773.537862427 311547.8258736281))"
19874.0,16571.0,693092.791,-0.001,6930927.912871943,"MULTILINESTRING ((1104100.877627155 311458.1203254901, 1104092.541819389 311489.8359701407), (1104100.877627155 311458.1203254901, 1104071.504493271 311455.7221949366), (1104092.541819389 311489.8359701407, 1104104.569363072 311519.4871811505), (1104104.569363072 311519.4871811505, 1104104.639414115 311560.7533611768), (1104104.639414115 311560.7533611768, 1104099.676093879 311603.7550852512), (1104099.676093879 311603.7550852512, 1104117.159185511 311602.2594163868), (1104071.504493271 311455.7221949366, 1104040.087932202 311452.0395554678), (1104153.106185728 311599.5097129817, 1104135.987843456 311609.7736446427), (1104153.106185728 311599.5097129817, 1104225.724524016 311619.7399991304), (1104117.159185511 311602.2594163868, 1104135.987843456 311609.7736446427), (1104225.724524016 311619.7399991304, 1104281.745858454 311699.2304454733), (1104363.718157255 311693.2828185196, 1104394.622542359 311728.1689347617), (1104363.718157255 311693.2828185196, 1104281.745858454 311699.2304454733), (1104394.622542359 311728.1689347617, 1104381.456846743 311758.3714718033), (1104381.456846743 311758.3714718033, 1104383.712934066 311792.6242075543), (1104420.052795279 311788.7528894446, 1104430.119647918 311800.7322670922), (1104420.052795279 311788.7528894446, 1104401.10201889 311798.185932652), (1104383.712934066 311792.6242075543, 1104401.10201889 311798.185932652))"
16571.0,16579.0,441556.029,-0.002,4415560.29440161,"MULTILINESTRING ((1104040.087932202 311452.0395554678, 1103993.127958586 311446.2837165961), (1103993.127958586 311446.2837165961, 1103933.810368364 311429.5351175445), (1103933.810368364 311429.5351175445, 1103911.251803998 311402.5805253679), (1103911.251803998 311402.5805253679, 1103886.65477591 311363.2013999059), (1103886.65477591 311363.2013999059, 1103863.06985677 311331.5608409664), (1103863.06985677 311331.5608409664, 1103832.20848774 311286.9502562956), (1103832.20848774 311286.9502562956, 1103788.708886242 311223.2396200722), (1103788.708886242 311223.2396200722, 1103745.034369813 311156.8758780871))"
15908.0,19540.0,134799.245,0.001,1347992.4513157962,"MULTILINESTRING ((1102269.754452372 310144.6652601812, 1102283.64064906 310123.7938317172), (1102269.754452372 310144.6652601812, 1102265.972524937 310189.8523629547), (1102265.972524937 310189.8523629547, 1102311.477034783 310194.6897920814), (1102311.477034783 310194.6897920814, 1102330.095976765 310194.2357724714))"
18085.0,20189.0,765628.08,-0.142,7656280.801753188,"MULTILINESTRING ((1103121.858578198 312975.0990412365, 1103075.405699977 312975.2545621733), (1103121.858578198 312975.0990412365, 1103184.796505825 312961.6469319587), (1102990.148181043 312970.9480636292, 1102855.399749421 312964.1493212971), (1102990.148181043 312970.9480636292, 1103075.405699977 312975.2545621733), (1102855.399749421 312964.1493212971, 1102459.482857837 312855.7165463924), (1102459.482857837 312855.7165463924, 1102473.928624379 312836.6261095554))"
20189.0,20151.0,97412.049,0.003,974120.4900769296,"MULTILINESTRING ((1102519.762665642 312752.4177784346, 1102505.272894828 312774.2533881112), (1102505.272894828 312774.2533881112, 1102496.805454878 312806.7250591376), (1102496.805454878 312806.7250591376, 1102473.928624379 312836.6261095554))"
20151.0,20192.0,409106.066,0.001,4091060.6622384912,"MULTILINESTRING ((1102612.107020339 312739.8458529436, 1102635.568165646 312748.4585719124), (1102612.107020339 312739.8458529436, 1102559.202522212 312753.1443442472), (1102546.609854853 312741.4501391735, 1102559.202522212 312753.1443442472), (1102546.609854853 312741.4501391735, 1102539.946325145 312760.1295551803), (1102635.568165646 312748.4585719124, 1102652.852808346 312786.7971309224), (1102519.762665642 312752.4177784346, 1102539.946325145 312760.1295551803), (1102652.852808346 312786.7971309224, 1102660.765270681 312838.0946370259), (1102711.296761624 312800.5293333512, 1102747.855040275 312800.8874429726), (1102711.296761624 312800.5293333512, 1102701.63262217 312819.9720210656), (1102747.855040275 312800.8874429726, 1102769.019746437 312817.8547572913), (1102769.019746437 312817.8547572913, 1102764.436013521 312832.5217080751), (1102701.63262217 312819.9720210656, 1102690.256540738 312826.657452371), (1102690.256540738 312826.657452371, 1102689.909294767 312845.6279949978), (1102764.436013521 312832.5217080751, 1102768.72808171 312845.7854475805), (1102660.765270681 312838.0946370259, 1102678.390867645 312842.4041242765), (1102689.909294767 312845.6279949978, 1102678.390867645 312842.4041242765))"
20133.0,19032.0,133240.51,-0.001,1332405.0966361878,"MULTILINESTRING ((1102220.354216944 312767.671287221, 1102176.498546047 312737.233288682), (1102112.55373315 312690.4646721883, 1102147.567002928 312709.8503449552), (1102147.567002928 312709.8503449552, 1102176.498546047 312737.233288682))"
19032.0,20189.0,343247.338,-0.046,3432473.3782725474,"MULTILINESTRING ((1102220.354216944 312767.671287221, 1102370.672755981 312824.7218060676), (1102370.672755981 312824.7218060676, 1102357.977395765 312802.2703480959), (1102366.99886379 312776.5912338726, 1102398.628444381 312779.3281910708), (1102366.99886379 312776.5912338726, 1102357.977395765 312802.2703480959), (1102398.628444381 312779.3281910708, 1102410.576682996 312789.6820882236), (1102410.576682996 312789.6820882236, 1102432.884617347 312794.0623403795), (1102432.884617347 312794.0623403795, 1102454.053087894 312814.5407830831), (1102454.053087894 312814.5407830831, 1102473.928624379 312836.6261095554))"
20007.0,20151.0,612938.48,-0.002,6129384.799086505,"MULTILINESTRING ((1102304.935621071 312362.9995451098, 1102301.504125597 312395.491144672), (1102301.504125597 312395.491144672, 1102329.867004006 312458.3013406154), (1102329.867004006 312458.3013406154, 1102352.210809642 312490.1498175137), (1102352.210809642 312490.1498175137, 1102350.066103218 312537.8289329353), (1102350.066103218 312537.8289329353, 1102349.363694931 312590.8183735055), (1102349.363694931 312590.8183735055, 1102350.151389268 312621.1580878518), (1102350.151389268 312621.1580878518, 1102364.443541446 312637.7696797716), (1102529.328640354 312623.342874449, 1102551.598915664 312664.4495823224), (1102529.328640354 312623.342874449, 1102495.800707464 312637.4472144302), (1102495.800707464 312637.4472144302, 1102428.983371803 312656.6698920479), (1102364.443541446 312637.7696797716, 1102428.983371803 312656.6698920479), (1102551.598915664 312664.4495823224, 1102524.623108247 312694.3297956938), (1102524.623108247 312694.3297956938, 1102516.343280447 312729.6880113193), (1102516.343280447 312729.6880113193, 1102519.762665642 312752.4177784346))"
20007.0,19950.0,356883.781,0.001,3568837.810956715,"MULTILINESTRING ((1102273.034187622 312079.3796017782, 1102296.977854613 312136.3969065025), (1102277.312241661 312142.0326427269, 1102272.295287969 312172.9906010637), (1102277.312241661 312142.0326427269, 1102296.977854613 312136.3969065025), (1102272.295287969 312172.9906010637, 1102258.307046175 312197.1415253515), (1102258.307046175 312197.1415253515, 1102298.757910237 312241.3843257789), (1102298.757910237 312241.3843257789, 1102327.997608433 312271.6101811607), (1102327.997608433 312271.6101811607, 1102300.234289175 312324.2544507956), (1102300.234289175 312324.2544507956, 1102308.172540697 312341.4953920991), (1102295.004625477 312344.0384919171, 1102304.935621071 312362.9995451098), (1102295.004625477 312344.0384919171, 1102308.172540697 312341.4953920991))"
